id,document,label,predicted_label,confidence,is_correct,review_length,length_category,sentiment_text
5722545,10점 만점에 10점!,1,1,0.8134748339653015,True,12,짧은,긍정
9029894,이걸로 끝냈어야 했는데 후속작들은 괜히 만들어가지고 노답!!,0,0,0.9676419496536255,True,33,보통,부정
9756144,처음만 보면 단순히 야동에 딸치는 영화 같지만 깊은 사랑의 교감과 본질에 대한 깊은 고찰이 담겨 있음. 특히 성당에서 고해성사 할 때 개 소름...,1,0,0.9323233366012573,False,82,긴,부정
1273030,박신양때문에 ㄴㅐ 프로젝트는 망햇어 ㅜㅜ 윽 내 사랑 ㅜㅜ,1,0,0.9667503833770752,False,32,보통,부정
24986,정말 최악이다-0-;,0,0,0.9972764849662781,True,11,짧은,부정
9544988,인생의 진정한 가치를 찾는 영화...,1,1,0.8987147808074951,True,20,짧은,긍정
5150302,하나티비에서 공짜로 봤어요..... 왜 공짠지 보시면 알아요. 이 영화의 가치가 공짜,0,0,0.9857203364372253,True,47,보통,부정
7801112,1편과 감독이 다른 줄 알았으면 안봤을 것을... 첨 10분이 다에요 기대하지 마세요,0,0,0.9970530271530151,True,47,보통,부정
3781456,재미있게봤습니다.,1,1,0.935607373714447,True,9,짧은,긍정
8403273,서로 다른 동상이몽을 꿈꾸던 그들의 복잡미묘한 관계...결혼을 하던지 말던지...진심이 아니면 모두 불행...도대체 뭘 말하는려는 영화인지 모르겠다...재미도 없고,0,0,0.9960311055183411,True,91,긴,부정
8299501,추천받아서 본건데 실망이에요 알렉스때문에 계속 불편함ㅜ엔딩후에도 남는 찝찝함... 루크랑 레베카는 무슨죄...,0,0,0.9972192049026489,True,61,긴,부정
9853918,"이제보니 리들리 스코트의,엑소더스-<신들과왕들>은 걸작이었어...셀위에다 도대체 뭔 짓거리를 해논거임?응?일본인이 시도한 붓다 애니는,여기에 비하면,디즈니나 픽사 수준일세...그랴~한국판 북두의권/쿵푸보이 친미/들장미소녀 캔디 실사 영화를 연상 시킴",0,0,0.9439293742179871,True,139,긴,부정
9837148,당시 난 PC통신 세대는 아니었지만 저렇게 인터넷 채팅에 향수도 담겨 있고 추억이 많이 담겨있던 시절도 있었다니 대단하다 OST도 작품도 모두 좋았다,1,1,0.9914952516555786,True,83,긴,긍정
7745859,"이 영화가 혹시 지적 장애인들에게도 Healer가 될 수 있을까. 잘 기억이 안 나지만, 아마도 그들의 가족, 그들을 사랑하고 아끼는 사람들, 그리고 약자를 보호하겠다는 선의를 간직한 사람들에게는 좋은 Healer가 될 것 같다. 참 아름다운 영화다.",1,1,0.9438359141349792,True,140,긴,긍정
9059970,더 많은 사람들이 세상에 사랑이 있다는 믿음을 갖고 살 수 있는 좋은 세상이 되었으면 하네요. 강동원씨가 표현한 윤수의 담담함과 눈빛이 참 좋았습니다.,1,1,0.9908488988876343,True,84,긴,긍정
9747386,보고 싶어도 내가 사는 지방에는 개봉조차 안하네..ㅡㅡ;;,1,0,0.9881325364112854,False,32,보통,부정
9550009,주인공의 기분을 이해한다면 격하게 공감하는 영화,1,0,0.9273257255554199,False,26,보통,부정
9279060,답답할뿐이고....,0,0,0.982232928276062,True,10,짧은,부정
8675359,너무나도 따뜻한 영화~!,1,1,0.9911091327667236,True,13,짧은,긍정
9286896,안타까운 영화임 ㅠㅠㅠㅠ,0,0,0.9718142151832581,True,13,짧은,부정
9508954,미친 이거 인소가 원작 아니었음? 영화가 먼저인거 같지는 않은데;; 감독 머리 ㅈㄴ좋다,0,0,0.9739470481872559,True,48,보통,부정
9947316,아오... 사람들이 샤이닝이랑 이벤트 호라이즌 언급하길래 괜찮은 b급 공포영화구나 하고 봤는데.... 아오...,0,0,0.9809805750846863,True,62,긴,부정
3974262,시도는 좋았으나 그리 훌륭하진 않다,0,0,0.9756119251251221,True,19,짧은,부정
8352443,이게 영화냐? 별 거지같은 것,0,0,0.9911919236183167,True,16,짧은,부정
9271269,돈도 아깝고 시간도 아깝고... 짱난다.. 이런걸 만들어 개봉할 생각을 하다니 감독도 대단하다,0,0,0.9972853660583496,True,52,긴,부정
1455128,정말 최고의 영화 강추 3편 기대 100,1,1,0.9910566806793213,True,22,보통,긍정
7724131,아주좋네요,0,0,0.568125307559967,True,5,짧은,부정
1411830,어설픈 교훈은 둘째치고 재미가 없다.,0,0,0.9705596566200256,True,20,짧은,부정
417096,우왕좌왕해 영화가..,0,0,0.9515803456306458,True,11,짧은,부정
829609,"1편감독님이 화나실만도하네,,,",0,0,0.9367863535881042,True,17,짧은,부정
3212047,원작을 제대로 말아잡수신 영화...,0,0,0.9778833389282227,True,19,짧은,부정
6567403,좀 색다르긴한데.. 뭐가좀 부족한 느낌?,0,0,0.9600754976272583,True,22,보통,부정
9845327,보는도중 나도 모르게 자버림,0,0,0.9972742199897766,True,15,짧은,부정
7800098,재밌었습니다^ㅡ^,1,1,0.9356860518455505,True,9,짧은,긍정
9441694,사유미가 마지막까지 최고였다,1,1,0.9892327785491943,True,15,짧은,긍정
6761715,구혜선 넘 잘했으.. 잼나게 잘봄.. 너무 이쁘더구만..,1,1,0.9783292412757874,True,31,보통,긍정
31304,재밌네요..ㅋㅋ,1,0,0.9227246642112732,False,8,짧은,부정
3039072,차라리 해피투게더를 보는게...;;,0,0,0.9535526037216187,True,19,짧은,부정
2333465,공포영화의수작! 정말이걸보면 내가 밤에 나이트메어에 시달리게된다..ㅡ_ㅡ,1,1,0.9603664875030518,True,40,보통,긍정
5755123,감독이고 배우고 다 죽여버리고 싶은 영화.,0,0,0.8936113119125366,True,23,보통,부정
7217706,재밌게 잘봤어요^^,1,1,0.9788302183151245,True,10,짧은,긍정
7351183,끊임없이 쥐고가는 궁금증.. 배우의 열연에 박수를 충분히 가치있는 영화로 남음,1,0,0.9655280113220215,False,43,보통,부정
8386858,모를거다 요즘세대들은. 어릴적 극장들어갈때 벅찬가슴을. 성룡은 영웅이었지.,1,0,0.8977083563804626,False,41,보통,부정
8179443,해리포터와 볼드모트의 대결.. 흥미진진함,1,0,0.9025455713272095,False,22,보통,부정
10271641,오늘봤는데 정말로 감동적이였어요 중간중간 잔인한 부분이 있었고 신기한뷰뷴도있고 정말 짱이에요!,1,1,0.9922230839729309,True,52,긴,긍정
7699437,솔직히 이건 10점 짜리다..,1,0,0.995851993560791,False,16,짧은,부정
9985490,반성한다! 이런 영화가 한 사람을 바꾼다. 그리고 그 사람이 세상을 바꾼다. 눈꽃의 아름다움보다 나무가 느낄 차가움을 공감해야 한다.눈으로 영화를 만들지 말자. 영혼으로 영화를 만들자영화를 만든다는 것은 재밌고 힘든 일이지만 무엇보다 가치있는일이다,1,0,0.970207929611206,False,138,긴,부정
9088889,1탄에 비해 매우 유치하고 졸작...,0,0,0.9875621795654297,True,20,짧은,부정
8824027,너무 잼있는 드라마였어요여러가지가 참 조화가 잘된 드라마 했복했어요,1,0,0.9409891963005066,False,37,보통,부정
8755051,어릴적 친구집에서 아무생각없이 비디오테잎빌려서보고 그 충격의 여파가 오래간 몇안되는영화 걸작중의 걸작 연출부터 음악까지 영화음악은 엘런 실베스트리 정말 미친영화,1,0,0.842458188533783,False,89,긴,부정
6458990,아앜.......이정도일줄은,0,0,0.9597801566123962,True,15,짧은,부정
2497312,좀 하드하고 리얼한 액션..만년악당이었던 이자웅에게는 잘 어울린다..,1,0,0.6038883924484253,False,38,보통,부정
3205357,명화는 몇번을 봐야 모르던 부분이 보인다. 이 애니가 그렇다.,1,0,0.9853581190109253,False,34,보통,부정
413221,토한다,0,0,0.95793616771698,True,3,짧은,부정
1596247,웨스크레이븐. 스스로 파괴하고 변화하는 감독.,1,1,0.986729621887207,True,25,보통,긍정
10116769,진짜 심오하다; 너무 시대를 앞서간영화 2003년도에 이런 발상이잇다니 그것도 대한민국에 이런영화가잇엇다니 ㅁ1쳣다 정말로..,1,0,0.9954106211662292,False,70,긴,부정
9932422,1점도 아깝다 ㅋㅋ 내가 감독해도 너보다 나을듯,0,0,0.9949923157691956,True,26,보통,부정
9867081,이런영화에 투자하지 않는것이 진정한 한국영화의 발전을위한 초석,0,0,0.9809936285018921,True,34,보통,부정
8719517,마지막장면 따뜻하다.,1,1,0.8329311609268188,True,11,짧은,긍정
3870019,동생 때문에 보고 울었다.,0,0,0.9159532785415649,True,14,짧은,부정
8813271,보면 볼수록 지겹게 만드는 스릴러물은 질색이다. 러닝타임도 짧은데 왜이렇게 보다가 졸리냐? 악당들의 액션이 없어도 공포를 주는 설정 자체는 우수하지만 악당이 너무 밋밋한 것도 사실. 게다가 자동차 고쳐준 놈이 비중 없이 죽어서 매우 실망스러웠음,0,0,0.9972596168518066,True,136,긴,부정
7158209,4.6,0,0,0.8526438474655151,True,3,짧은,부정
8022158,후드티입은 시간멈춰도움직이는사람은 어떻게된건지,1,0,0.9430339932441711,False,25,보통,부정
8941113,정말 명작이라 생각됩니다.,1,1,0.9707064032554626,True,14,짧은,긍정
10164696,마음아파요ㅠ 보는내내가슴이 아팠어요,1,0,0.9728614687919617,False,19,짧은,부정
6710066,밑바닥인생들의 삶의모습,0,1,0.8946043848991394,False,12,짧은,긍정
9614700,단순한 성장영화가 아니라 내면의 상처 성적소수자 어릴적 트라우마 등등 여러아픔이 있지만 우리는 이겨낼 것이라는 희망을 가지게 하는 영화,1,0,0.9810470938682556,False,75,긴,부정
6286812,이런 쓰*기같은.. 작정하고 미화했구나.. 한번 찜방에 가봐라..토나오지.낭만이아니다,0,0,0.9883015751838684,True,47,보통,부정
9977222,엄청나게 재미있었다.,1,1,0.9822830557823181,True,11,짧은,긍정
132791,드물게 영화관에서 졸았던 기억,0,1,0.8674927353858948,False,16,짧은,긍정
6887160,짜증지수측정하는영화같다 공상과학소설영화같음 폰부스생각하면 큰오산..,0,0,0.996148943901062,True,37,보통,부정
9288961,내평생 이런 쓰레기같은 영화는 처음이다...지금 우뢰매를 다시본다해도 이것보다 재미있을거라고 내 손목을 걸고 확신한다. 가능하다면 마이너스 평점을 주고 싶다;;,0,0,0.9301339387893677,True,89,긴,부정
6146609,여지껏 본 암행어사 출두중 가장 멋지다,1,1,0.9918332099914551,True,21,보통,긍정
8710712,하도유명하길래봤는데 그냥 멕라이언얼굴밖에기억에안남는다 무슨로맨틱코미디의정석이야 진심재미없는데 남자주인공너무못생겼음 그나마엔딩은좀볼만하고 진심별로인영화,0,0,0.9972501397132874,True,83,긴,부정
2478801,"잔잔한 영화를 싫어하는 분들에게는 비추, 영화에비해평정이낮다. 8점이상",1,0,0.9970552921295166,False,39,보통,부정
8568904,권율 진짜 잘생겼어요천상여자 재미있어요 권율 덕분에 더 재미있고요♥o♥,1,1,0.9922327995300293,True,39,보통,긍정
6318878,amy6250 당신이 좋아하는 장르는 뭐요? 이영화에도 저영화에도 이런장르는 싫다니원,1,0,0.9094740152359009,False,47,보통,부정
8881006,다소 궁금증을 유발하며 잔잔하게 시작하다가 나중에는 막장,0,0,0.8413525223731995,True,31,보통,부정
9870092,뼈속 깊이 공감된다... 책임질땐 아무도 없는 저 상황.. 이래서 전임자의 말은 녹음해놓고 두고두고 들어봐야..,1,0,0.996450662612915,False,62,긴,부정
7899351,ㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,0.5050615668296814,False,8,짧은,긍정
3868139,개 허접영화 오랜만이군. 임정은 발연기 어쩔. 무슨 아프다면서 얼굴이 계속 멀쩡해,0,0,0.9969357252120972,True,45,보통,부정
9482352,액션은 없지만..쏙 빠져드네...마지막 비열한 미국놈들...울화토이 팍~,1,0,0.9846445322036743,False,40,보통,부정
7896042,송미령 최현아 우주 아빠 꺼져라,0,0,0.6762815117835999,True,17,짧은,부정
9721530,"와.. 이 영화를 극장에서 본게 벌써 11년 전이라니.. 세월이 참 빠르다는 생각이 드네 ㅋㅋ 그땐 어렸을때라 멋모르고 웃기만 했는데, 다시 생각해보니 재미와 스토리, 감동까지 모두 잡은 최고의 로맨틱 코미디 영화 ㅎㅎ",1,1,0.9921097159385681,True,122,긴,긍정
8209252,제발 전국 개봉좀해주세요!!!!경기도도 안해주시나여...?ㅜㅠㅠ,1,0,0.994683563709259,False,35,보통,부정
7057916,아.. 살아있는 머큐리 목소리와 그리고 왜!! 한국에는 내한안왔냐고! ㅠㅠ 하긴그때는 내가태어나지는않았지만 ㅋㅋ 웸블리 퀸공연이 몬트리올 보다는 전설급영상인데 그리고캐나다인들은 열광적이지가않았어ㅋ 웜블리공연때는 영국인들은 진짜 엄청열광적이였는데,1,0,0.9311979413032532,False,136,긴,부정
6662193,본영화중에 너무 슬펏어요. 최강희 연기 너무 슬프게 잘햇어요!,1,1,0.991884708404541,True,34,보통,긍정
4362286,순수하게 보면 참으로 재밌는 영화,1,1,0.8886873722076416,True,18,짧은,긍정
6821152,아마도 이영화를 사춘기때 보았던거 같다 이후로 시티오브앤젤이란 영화도 보았었다 아마도 스팅의 anjel eyes는 이영화를 본사람이라면 항상 잊지못할것이다 특히 오늘같이 가을비내리는 어느 날엔,1,0,0.9475581049919128,False,107,긴,부정
5488796,어려운 영화.. 많은 생각을 하게 하는 영화이므로 훌륭한 영화임에 틀림 없습니다.,1,0,0.9766369462013245,False,45,보통,부정
8846417,스토리나 연출이 엉망인건 둘째..재연배우들 썼나... 연기가 손발 오그라듦...,0,0,0.9931286573410034,True,44,보통,부정
10229366,솔직히 배우들의 연기는 나름 괜찮았다 하지만 냉정하게 영화자체만을 놓고보면 별다른 특색없고 너무 쉽게 예측 가능한 뻔한 전개... 연출력이 그냥 똥... 차라리 살인마를 주인공으로 내세우는게 나았을듯...,0,0,0.9960964322090149,True,114,긴,부정
10275597,최고다... 너무 아름답게봤고 가슴이 저릿저릿했다..,1,1,0.9689226746559143,True,29,보통,긍정
7302103,재밌네,1,1,0.5050615668296814,True,3,짧은,긍정
9302560,아이들이 너무 재미있게 봤습니다^^ 캡숑 짱 추천입니다^^,1,1,0.9921016097068787,True,32,보통,긍정
9089523,억지로 쓴 시나리오가 아닌 인생 그 자체라 공감 2만배. 두 배우도 너무 좋다.,1,1,0.9891941547393799,True,44,보통,긍정
9663292,구성. 스토리. 배우들까지 정말 최고!!,1,1,0.992459237575531,True,22,보통,긍정
9778690,양동근의 연기력!!!,1,1,0.9867549538612366,True,11,짧은,긍정
8853953,개독 영화 답게 1점을 주고 감,0,1,0.7393673658370972,False,17,짧은,긍정
8309865,결혼을 하지 말란 것인가? 했다면 바꾸란 소린가? 철없는 어른애들 장난인것을..,0,0,0.9904983639717102,True,44,보통,부정
8893839,다시 봐도 수작이다. 미국 국수주의라 뭐라는 시점도 있겠으나 전쟁물 중에 손가락안에 꼽을정도로 잘만들어 졌다. 스토리 라인은 뻔하나 그 뻔한걸 너무 잘 살렸다. 언제 봐도 다시봐도 재미 있다. 10년이 지난 영화가..,1,1,0.97879958152771,True,121,긴,긍정
2368451,이것도 영화야?,0,0,0.946260392665863,True,8,짧은,부정
9946894,존내쉬의 존내쉬운수학책. 부디 존내쉬씨의 명복을빕니다.,1,1,0.9075329303741455,True,30,보통,긍정
4934471,영화 홍보를 많이 안했었나? 왜 평점이 낮지??,1,0,0.9910590052604675,False,26,보통,부정
8646283,good!@#$%^,1,1,0.9733948707580566,True,10,짧은,긍정
7910974,굿,1,1,0.9546071290969849,True,1,짧은,긍정
5591469,신식무기를 가진 오합지졸이 아닐 수 없다,0,0,0.9926409125328064,True,22,보통,부정
5865186,그곳이호강하네여ㅎㅎ,1,1,0.5050615668296814,True,10,짧은,긍정
5413736,"시장에서 더할나위 없이불쾌한 무식녀들, 대 실망이다",0,0,0.9971967935562134,True,28,보통,부정
8553064,연출과 비쥬얼은 아직도 따라올 게 없다.,1,0,0.5931780934333801,False,22,보통,부정
8391072,흠...노코멘트....,0,0,0.9458972215652466,True,12,짧은,부정
8511089,누구나겪을수있는삶에대한많은이슈들을일상적이면서유머러스하게전개하여편안한감동을만들어주는영화같아기분이좋아진다...,1,1,0.9574379324913025,True,59,긴,긍정
9301459,개연성 없고 더 이상 발전없는 이야기는 그냥 버릴줄도 알아야 하는것을.. 배우들이 아깝다.,0,0,0.9966163039207458,True,50,보통,부정
9805244,"""""""코난 시리즈중 침묵의15분다음으로 볼만했어요!""""우리꼬맹이왈""",1,1,0.982067883014679,True,37,보통,긍정
9672091,정말 재밌게 봤다. 또 보고싶어지는 영화. 예전 좀 더 순수했던 시절이 생각나서 감정이입이 더 되고. 정말 마사미는 이 영화에서 최고인거 같다. 한국 여배우 다 갔다줘도 난 이 영화에 숏컷 마사미랑은 절때 안바꾼다. 음악도 정말 마음에 듬. 추억 새록,1,1,0.9920946955680847,True,140,긴,긍정
4312574,최고의이야기꾼 알모도바르!,1,1,0.9916178584098816,True,14,짧은,긍정
8612854,내가분명 이 전체이용가영화에서 팔잘리는걸보았어,0,0,0.9917846918106079,True,25,보통,부정
349338,초딩용~ 뻔한 스토리에 뻔한 결말.,0,0,0.8982918858528137,True,19,짧은,부정
5809027,난 마르커스와 리지아의 러브스토리 관점으로 봄 ㅋ 10점임,1,0,0.6685282588005066,False,32,보통,부정
9973331,대한민국 역사상 가장 쓰1레1기 영화 ㅎㅎ,0,1,0.8093913197517395,False,23,보통,긍정
9904846,1700만 1700만 해되서 봤다가 욕만하며 참고 참으며 보다 결국 사분의 일은 스킵해서 봤던 영화. 정말 좋은 컨텐츠로 삼류 판타지 아류작을 만들어 놔서 충무공에게 부끄러울 지경. 조총 스나이핑이 가장 인상적인 장면인듯.. 이것도 뻔하지 두번속으랴,0,0,0.9686693549156189,True,139,긴,부정
7245938,범인아.. 오글거린다진짜.. 감독아.. 이 영화는 흠이 왜이리 많니..,0,0,0.9794439077377319,True,39,보통,부정
1069235,유쾌!,1,1,0.9877011179924011,True,3,짧은,긍정
3722695,"슬픈,그래서 더 슬픔....",1,0,0.912569522857666,False,15,짧은,부정
7270567,아주조아요,1,1,0.6754704713821411,True,5,짧은,긍정
9170429,정말ㅠ중학교때보고 이십대후반이 다되가는데도ㅎㅎ또봗느 재밌네요!!!!,1,1,0.913840115070343,True,37,보통,긍정
6033979,"춤, 음악에 공감을 못하니 남는 것은 없다.",0,0,0.9753515720367432,True,24,보통,부정
10181121,정말 좋았어요 10점만점에 100점,1,1,0.9037266969680786,True,19,짧은,긍정
8148941,그 목적으로 본 영화가 아니였는데도 완전 실망,0,0,0.9971563816070557,True,25,보통,부정
8535744,심장이 터질 것 같아요. 너무도 사랑스러워서 미소가 줄곧 입에서 떠나질 않았습니다.,1,0,0.995505690574646,False,46,보통,부정
527395,일글런드 연기 지겹다,0,0,0.8912739753723145,True,11,짧은,부정
8060508,신선한소재 아름다운결말,1,1,0.9839081168174744,True,12,짧은,긍정
9826730,어린이 만화에서 필수 코드인 용기와 열정뿐 아니라 낯선세계 속에서 성장하는 아이들과 디지몬들의 모험속에 담긴 인상적인 메시지까지. 어린이 만화라는 타이틀을 집어던지고 비교해봐도 역대 애니메이션들 중에서도 꼽을 만한 명작이다.,1,1,0.9920686483383179,True,125,긴,긍정
8295487,4.8 (10자 제한),0,0,0.9364144206047058,True,12,짧은,부정
9168343,가운데 E가 빠지고 SX만 들어가서 2점 드리겠습니다 ^오^,0,0,0.9808375239372253,True,33,보통,부정
6060562,처음엔 이게 뭐야 하다가 보면 볼수록 빠져드는 영화. ㅋ,1,0,0.9506109952926636,False,31,보통,부정
4875652,손에 땀을 쥐고봤네 ㅋㅋㅋ,1,0,0.6006062626838684,False,14,짧은,부정
5203072,유치하다. 연속성이 없고 그저 단편적인 컷들을 모아놓은 것일뿐.,0,0,0.9948659539222717,True,35,보통,부정
3358950,"실화에 충실한 영화라 잼없네요..소재 식상, 배경음으로 섞인듯한 인상, 흥미 없음",0,0,0.9617028832435608,True,45,보통,부정
5613619,"순백의 아이거를 신부로 맞이 해버린 토니와 친구들.. ㅜㅠ 뜨겁고, 추운 영화다.",1,0,0.896350085735321,False,45,보통,부정
7601003,개는 안키우지만 인간이 가져야 하는 가장 순수한 걸 본듯하다...보는 내내 따듯해서 좋았다...길위에 고생하는 유기견들을 다시보게 됐어,1,1,0.9734684228897095,True,75,긴,긍정
494655,솔직히 재미로 보려면 보지마세요...외국인생영화..,0,0,0.9896315932273865,True,28,보통,부정
6129757,2.0,0,0,0.9378693103790283,True,3,짧은,부정
7915130,진짜 따뜻함,1,1,0.967951774597168,True,6,짧은,긍정
5630314,왜이렇게 유치하냐,0,0,0.9907342195510864,True,9,짧은,부정
8433965,별점 줄라고 억지로 쓴다,0,0,0.9944841265678406,True,13,짧은,부정
8539477,뭐 개똥같은영화야???,0,0,0.9564927816390991,True,12,짧은,부정
4374895,"무라카미 류의 왕성한 창작욕은 높이 사지만, 영화는 좀...",0,0,0.8390936255455017,True,33,보통,부정
9794335,그림이 예쁘네요 재미 있네요,1,1,0.9898592829704285,True,15,짧은,긍정
5986942,보다가 껐다~ 주걸륜이라서 기대하고 봤는데 헐~~내용 정말 구려~;;,0,0,0.9952000379562378,True,38,보통,부정
9650872,그 애가 지 아빠를 아빠라고 안불렀을줄은! 약한자를 이용하는 최악의 사기군들같으니. 정말 최악의 에피소드를 보았다. 주제의식이 분명하고 오락성을 담고 있어서 시간가는줄 모르고 보았다.,1,0,0.9973082542419434,False,102,긴,부정
2501120,가해자가 피해자로 둔감하는 영화에 평점이..ㅡㅡ;; 역사 공부좀 합시다...ㅡㅡ;;,0,0,0.9957959651947021,True,46,보통,부정
8401918,엉성한 각본 속 사보이 호텔 신 하나 건졌다,0,0,0.9972509741783142,True,24,보통,부정
3430042,웃겼는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,0.5101379156112671,False,14,짧은,부정
8019947,최악의 쓰레기 진심 답없다,0,0,0.9971323013305664,True,14,짧은,부정
5887111,빵꾸똥꾸갈비대박..그나마간간히전문성우인배한성씨의 나레이션이나와서다행이었음,0,0,0.9924710988998413,True,40,보통,부정
9868405,복고풍도 어느 정도여야지. 답답한 김정권.,0,0,0.9903411865234375,True,23,보통,부정
8075947,완죤 시간낭비했네...,0,1,0.7383204102516174,False,12,짧은,긍정
9869174,오로지 최우식 보고싶어서 갔는데 (지방에는 해주지 않아서 서울까지 가서 보고왔어요ㅠ) 해주지 않아도 계속 보고싶었는데. 포기하지 않길 잘한거 같아요.,1,1,0.8343923091888428,True,83,긴,긍정
8701459,2빠다 1점주마...,0,0,0.9942112565040588,True,11,짧은,부정
3597439,본편이랑 틀린게 없자나..ㅡㅡ 다른 줄알고 봣더니 쩝,0,0,0.973466157913208,True,29,보통,부정
5626792,미친.....적당히순수해야지.....답답해서중간에껐음,0,0,0.9490822553634644,True,29,보통,부정
9816172,인간의 잔인함과 침팬지의 관대함이 느껴지는 영화,1,1,0.9868237972259521,True,26,보통,긍정
9742331,"이상적인 그런 공간으로써 학교를 꾸며낸 것이 아닌, 진짜 우리가 생활하는 그런 학교를 잘 그려낸 드라마",1,0,0.9672327041625977,False,57,긴,부정
9222223,감독은 영화제작말고 다른일 하는것을 추천합니다!,0,0,0.6671080589294434,True,26,보통,부정
5980907,좀 짱이지요...,1,1,0.6256885528564453,True,9,짧은,긍정
7085219,재밌게봤어요,1,1,0.5050615668296814,True,6,짧은,긍정
5521770,초등6학년에서 중학생으로 넘어갈때 했던 드라마 정말 그립다,1,0,0.9073350429534912,False,32,보통,부정
6137436,그냥 시간때우기용.,0,0,0.9676098227500916,True,10,짧은,부정
8909190,너무 재밌다...다시봐도 재밌다...하....난 언제 이런사랑 해볼까..,1,0,0.9908635020256042,False,40,보통,부정
9756348,마지막 10분에 모든 힘이 집약괸영화 꼭 보길,1,1,0.9263169765472412,True,25,보통,긍정
4942800,웬 마지막 춤과노래...인도영환줄 착각,0,0,0.9904739260673523,True,21,보통,부정
6052154,전개는 뻔하지만 음악이 주는 감동만으로도 모두 보상된다.,1,0,0.9693520665168762,False,31,보통,부정
4648354,이것도 저것도 아닌 영화,0,0,0.9971234202384949,True,13,짧은,부정
5314795,어이없게 평점 높네...재미없다...스토리도 엉성하고...,0,0,0.9972301125526428,True,32,보통,부정
2320637,왠 아기공룡 쭈쭈가 나오네... 이거 케로로 중사 극장판임니까 ?,0,0,0.6115092635154724,True,36,보통,부정
7488989,이혼 사유에 이 작품 꼭 들어 갈거 같다 ㅋㅋㅋ,0,1,0.986710250377655,False,26,보통,긍정
9474302,아빠 어디가 시즌2 재미없다,0,1,0.939966082572937,False,15,짧은,긍정
7566959,영화가지구 장난치니까 좋던?포에버와 함께 영원히안~~녀~~~어~엉~~~.,0,1,0.7489510178565979,False,40,보통,긍정
8391132,진짜 코난은 짱이구나♡,1,1,0.9553931355476379,True,12,짧은,긍정
4943045,정말 너무 사랑스러운 브리짓...,1,1,0.9190614819526672,True,18,짧은,긍정
5743951,아주 재미있엇 어요,1,1,0.9851059913635254,True,10,짧은,긍정
7463146,진짜 죽기전에 봐야할 걸작선~!,1,1,0.9516606330871582,True,17,짧은,긍정
7814229,정말 최고의 영화가 아닐까 합니다.,1,1,0.8813607096672058,True,19,짧은,긍정
8778018,마이클 장 홍사라 매력있다,1,1,0.9910652041435242,True,14,짧은,긍정
5401248,저는 영화 안보고 책으로만 봤어요 정말 슬프네요ㅠㅠ,1,1,0.7624725103378296,True,28,보통,긍정
8731020,이런 거 귀찮아서 정말 안 쓰는데~ 이거 정말 강추해주고 싶은 드라마!! 시나리오 짱짱맨!! 1시간이 완전 후딱감~ 매주 수요일만 기다리고 있어요!! 배우분들 요기 매니아 있으니 힘내서 좋은 드라마 만들어주세용!! ♥♥,1,1,0.9919655323028564,True,122,긴,긍정
8656726,조폭영화의 뻔한 스토리 tv 전기세가 아깝다!!!,0,0,0.9936001300811768,True,27,보통,부정
8137367,미안 슌지 형....형이니까 2점 준거야...,0,0,0.9886426329612732,True,25,보통,부정
9284807,당시 재일교포들의 삶을 잘보여주는 영화입니다.,1,1,0.9839558005332947,True,25,보통,긍정
8666146,진짜 작가님 이건 아닌것같아요. 중반까지는 괜찮은 것 같은데 왜 뒤로 갈수록 진행이 lte인가요. 줄거리를 배우 대사로 때우고 이게 뭐에요 놓은 배우 놓고 이건 아냐. 진짜 전에 봤던 게 아까워요!ㅠ,0,0,0.9902273416519165,True,111,긴,부정
9084032,인간 조조만 있다. 고증은 없고 스토리도 없으며 구성과 연출 영상까지도 저질이다.,0,0,0.9817652702331543,True,45,보통,부정
240989,우울한 작가주의에 동참.,0,1,0.9558361172676086,False,13,짧은,긍정
10023720,잔인한것보다 가슴이아픈영화정신적트라우마로 고통받는 루시.그리고그런루시를 믿어주진못했지만사랑했던 안나.,1,0,0.9439506530761719,False,56,긴,부정
10122521,"주인공 손가락이 실제 그랬는지는 모르겠지만, 손만 제대로 있었다면 성공적으로 폭파시키지 않았을까... 친위대 대장이 첫작전날 늑대굴에 같이오기만 했더라면 역사가 통째로 달라졌을듯... 아무튼 여러모로 깊은 여운을 준 영화",1,0,0.9652959108352661,False,123,긴,부정
5385388,구조는 좋은데 풀어나가는 방식이 조금 아쉬웠다.,1,0,0.7261911630630493,False,26,보통,부정
1826627,완전졸작... 만들다만영화같네...,0,0,0.9365040063858032,True,19,짧은,부정
9736769,진정한 다크히어로인듯,1,1,0.9765401482582092,True,11,짧은,긍정
9018093,"어떻게 29세에 제족구도, 무술도, 연기도, 감독도 이다지도 훌륭하게 해낼수 있단 말인가~~이 영화의 NG를 볼수있으면 정말 좋으련만~가장좋아하는 성룡영화중 하나. 꼬마였을때 서울극장에서 엄청웃었던 기억이~성룡, 당신은 최고입니다~!!",1,1,0.9923620223999023,True,131,긴,긍정
8160797,더파이브 보고 김선아 출연작 보다가 오랜만에 생각 나서 . 발목이 엄마 연기 너무 좋았음,1,1,0.905707836151123,True,49,보통,긍정
